W_x,L_x,W_PCT_x,MIN_x,FGM_x,FGA_x,FG_PCT_x,FG3M_x,FG3A_x,FG3_PCT_x,FTM_x,FTA_x,FT_PCT_x,OREB_x,DREB_x,REB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,W_y,L_y,W_PCT_y,MIN_y,FGM_y,FGA_y,FG_PCT_y,FG3M_y,FG3A_y,FG3_PCT_y,FTM_y,FTA_y,FT_PCT_y,OREB_y,DREB_y,REB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,totalPoints
6,14,0.3,240,38,100,0.38,6,33,0.182,12,16,0.75,20,30,50,21,11,3,16,18,6,11,0.353,240,40,83,0.482,8,27,0.296,17,20,0.85,10,39,49,28,12,5,21,16,199
6,13,0.316,240,41,85,0.482,10,34,0.294,18,28,0.643,8,29,37,31,11,1,18,23,11,7,0.611,240,47,82,0.573,14,33,0.424,21,30,0.7,8,34,42,33,8,5,21,22,239
6,7,0.462,240,43,85,0.506,12,31,0.387,13,15,0.867,9,41,50,22,3,13,19,22,10,2,0.833,240,32,98,0.327,12,43,0.279,17,23,0.739,21,27,48,22,7,5,13,14,204
5,7,0.417,265,47,98,0.48,12,37,0.324,16,23,0.696,13,26,39,30,8,2,12,17,8,4,0.667,265,50,98,0.51,14,32,0.438,10,13,0.769,18,35,53,24,4,2,19,22,246
5,6,0.455,240,43,82,0.524,12,33,0.364,11,18,0.611,10,28,38,31,14,5,24,17,7,3,0.7,240,47,88,0.534,8,24,0.333,13,20,0.65,8,32,40,33,14,7,20,14,224
5,4,0.556,240,42,88,0.477,12,31,0.387,10,18,0.556,6,29,35,23,7,2,13,17,5,4,0.556,240,42,80,0.525,15,33,0.455,14,19,0.737,3,41,44,26,6,5,16,25,219
5,3,0.625,240,37,94,0.394,14,43,0.326,12,14,0.857,13,33,46,29,3,6,23,20,5,3,0.625,240,57,106,0.538,14,33,0.424,15,16,0.938,9,41,50,31,16,6,11,17,243
5,2,0.714,240,36,86,0.419,16,40,0.4,19,25,0.76,14,38,52,27,6,7,19,21,4,3,0.571,240,40,99,0.404,4,29,0.138,14,20,0.7,16,29,45,21,11,7,11,23,205
4,2,0.667,240,46,86,0.535,16,38,0.421,21,26,0.808,8,34,42,37,7,3,20,17,3,3,0.5,240,47,99,0.475,9,27,0.333,21,26,0.808,15,27,42,20,13,3,12,19,253
0,1,0.0,240,40,99,0.404,7,34,0.206,15,21,0.714,14,30,44,22,8,8,15,19,1,0,1.0,240,48,94,0.511,13,29,0.448,20,23,0.87,14,37,51,26,7,10,15,20,231
48,33,0.593,240,38,98,0.388,11,39,0.282,10,18,0.556,18,22,40,24,10,3,12,16,43,38,0.531,240,41,78,0.526,16,36,0.444,21,24,0.875,10,37,47,36,6,7,24,22,216
47,31,0.603,265,49,103,0.476,11,44,0.25,25,32,0.781,13,30,43,24,9,5,15,23,20,58,0.256,265,52,98,0.531,13,34,0.382,25,29,0.862,14,38,52,31,8,3,17,25,276
45,30,0.6,240,39,84,0.464,5,27,0.185,32,40,0.8,12,30,42,16,4,4,10,23,39,37,0.513,240,44,86,0.512,9,24,0.375,22,34,0.647,11,29,40,33,6,3,6,27,234
45,29,0.608,240,44,95,0.463,16,43,0.372,17,21,0.81,14,28,42,30,11,1,8,13,35,39,0.473,240,47,91,0.516,9,28,0.321,10,16,0.625,11,34,45,30,3,7,16,14,234
44,29,0.603,240,47,89,0.528,13,39,0.333,28,32,0.875,5,28,33,29,6,3,4,23,38,35,0.521,240,48,89,0.539,9,29,0.31,22,29,0.759,12,31,43,33,2,7,12,25,262
43,29,0.597,240,39,81,0.481,17,44,0.386,14,21,0.667,10,32,42,25,3,4,14,19,50,23,0.685,240,49,92,0.533,18,44,0.409,16,23,0.696,11,32,43,33,9,3,5,15,241
40,27,0.597,240,46,104,0.442,21,50,0.42,11,15,0.733,15,30,45,31,4,2,9,21,49,19,0.721,240,50,86,0.581,15,33,0.455,18,22,0.818,5,38,43,29,2,4,12,18,257
39,26,0.6,240,44,84,0.524,10,32,0.313,24,32,0.75,6,36,42,28,10,3,12,21,39,29,0.574,240,42,101,0.416,13,50,0.26,20,31,0.645,23,35,58,27,8,1,13,25,239
38,26,0.594,240,47,83,0.566,16,38,0.421,13,20,0.65,6,27,33,39,7,3,10,12,31,34,0.477,240,43,80,0.538,11,29,0.379,11,14,0.786,7,33,40,29,6,4,16,19,231
37,26,0.587,240,49,89,0.551,14,27,0.519,22,30,0.733,11,28,39,25,5,1,6,21,34,32,0.515,240,48,80,0.6,20,39,0.513,22,31,0.71,6,34,40,31,4,6,11,21,272
37,25,0.597,240,46,87,0.529,10,33,0.303,26,26,1.0,9,36,45,26,3,2,11,22,33,33,0.5,240,47,87,0.54,14,41,0.341,19,27,0.704,6,26,32,31,7,3,7,24,255
33,25,0.569,240,47,85,0.553,14,34,0.412,25,31,0.806,12,37,49,27,9,4,18,16,28,31,0.475,240,43,93,0.462,16,38,0.421,14,17,0.824,9,24,33,26,12,3,12,23,249
32,24,0.571,265,51,100,0.51,8,32,0.25,23,25,0.92,11,39,50,22,9,0,7,17,31,27,0.534,265,47,91,0.516,20,51,0.392,14,19,0.737,7,36,43,27,4,4,15,19,261
31,24,0.564,240,39,72,0.542,9,27,0.333,27,32,0.844,5,33,38,21,2,4,14,19,31,26,0.544,240,43,88,0.489,18,43,0.419,18,19,0.947,11,28,39,34,4,0,9,19,236
27,20,0.574,240,35,73,0.479,13,32,0.406,12,13,0.923,4,30,34,29,6,2,19,12,22,27,0.449,240,48,97,0.495,12,40,0.3,5,7,0.714,11,30,41,28,12,8,9,17,208
27,19,0.587,240,49,88,0.557,22,40,0.55,13,14,0.929,10,43,53,37,10,5,24,11,31,16,0.66,240,40,98,0.408,12,36,0.333,8,10,0.8,10,21,31,28,14,3,15,21,233
26,19,0.578,240,46,84,0.548,13,33,0.394,22,29,0.759,4,25,29,28,6,5,8,20,30,16,0.652,240,49,93,0.527,12,28,0.429,19,23,0.826,16,30,46,27,4,3,15,26,256
26,18,0.591,240,41,87,0.471,12,38,0.316,24,28,0.857,13,40,53,25,1,2,15,17,22,24,0.478,240,45,93,0.484,16,40,0.4,7,11,0.636,8,28,36,21,4,1,9,20,231
23,18,0.561,240,47,86,0.547,20,40,0.5,25,29,0.862,14,32,46,34,10,8,14,19,10,32,0.238,240,43,91,0.473,12,37,0.324,16,25,0.64,12,22,34,23,10,4,15,24,253
22,18,0.55,240,45,94,0.479,19,48,0.396,26,31,0.839,9,36,45,28,4,4,9,19,10,31,0.244,240,44,96,0.458,16,41,0.39,11,17,0.647,8,40,48,30,7,3,13,23,250
21,18,0.538,240,52,97,0.536,23,46,0.5,9,12,0.75,11,37,48,39,4,1,11,16,15,26,0.366,240,41,90,0.456,14,44,0.318,15,20,0.75,9,32,41,24,7,7,13,18,247
20,18,0.526,240,45,86,0.523,14,32,0.438,30,37,0.811,13,21,34,25,5,4,14,26,19,21,0.475,240,50,82,0.61,9,21,0.429,27,33,0.818,10,28,38,26,4,3,17,25,270
20,17,0.541,240,41,88,0.466,10,25,0.4,25,27,0.926,10,32,42,26,9,3,10,19,18,20,0.474,240,45,84,0.536,10,30,0.333,20,22,0.909,7,37,44,21,9,4,15,21,237
19,15,0.559,240,50,90,0.556,12,30,0.4,14,19,0.737,10,28,38,32,5,3,15,21,19,19,0.5,240,46,84,0.548,8,32,0.25,25,30,0.833,7,30,37,30,7,2,13,20,251
18,15,0.545,240,47,89,0.528,14,31,0.452,19,25,0.76,11,23,34,32,10,6,12,17,22,12,0.647,240,49,85,0.576,12,27,0.444,16,18,0.889,7,27,34,31,6,8,16,24,253
17,15,0.531,240,40,82,0.488,10,35,0.286,16,19,0.842,8,31,39,20,8,2,16,18,22,11,0.667,240,41,86,0.477,13,37,0.351,18,21,0.857,10,30,40,34,12,3,13,18,219
17,14,0.548,240,37,84,0.44,10,32,0.313,27,35,0.771,13,34,47,19,5,2,13,20,13,21,0.382,240,49,88,0.557,10,32,0.313,17,24,0.708,5,35,40,30,9,4,9,23,236
17,13,0.567,240,48,95,0.505,17,47,0.362,21,28,0.75,10,36,46,29,6,2,12,23,13,18,0.419,240,42,84,0.5,11,24,0.458,25,30,0.833,5,34,39,25,6,5,15,24,254
16,13,0.552,240,45,95,0.474,12,33,0.364,17,31,0.548,10,32,42,23,8,2,8,23,8,23,0.258,240,49,95,0.516,10,31,0.323,17,23,0.739,11,45,56,26,4,7,14,25,244
13,9,0.591,240,40,86,0.465,13,43,0.302,17,19,0.895,5,41,46,30,10,2,18,17,9,14,0.391,240,38,86,0.442,9,25,0.36,16,19,0.842,7,32,39,17,9,5,16,16,211
11,9,0.55,240,48,95,0.505,16,43,0.372,25,29,0.862,11,47,58,28,8,5,18,25,12,9,0.571,240,40,100,0.4,12,37,0.324,22,30,0.733,12,35,47,28,8,5,15,21,251
10,9,0.526,240,46,88,0.523,9,25,0.36,16,18,0.889,8,29,37,32,9,7,15,15,14,6,0.7,240,50,94,0.532,10,32,0.313,12,14,0.857,11,34,45,26,9,7,17,20,239
9,6,0.6,240,47,85,0.553,12,35,0.343,31,35,0.886,8,33,41,29,4,0,11,18,3,15,0.167,240,47,89,0.528,15,29,0.517,20,23,0.87,10,25,35,20,4,3,12,24,266
8,6,0.571,240,48,83,0.578,12,30,0.4,22,24,0.917,6,31,37,28,7,1,12,15,6,10,0.375,240,46,84,0.548,11,26,0.423,9,12,0.75,7,25,32,29,8,6,18,22,242
7,6,0.538,240,56,94,0.596,20,41,0.488,21,25,0.84,9,34,43,39,9,4,16,24,6,9,0.4,240,40,81,0.494,11,28,0.393,30,33,0.909,3,26,29,25,5,3,17,18,274
6,6,0.5,240,47,91,0.516,16,37,0.432,12,19,0.632,9,36,45,31,8,2,15,17,5,8,0.385,240,42,90,0.467,16,47,0.34,15,16,0.938,8,35,43,27,5,5,18,20,237
4,6,0.4,240,40,76,0.526,17,39,0.436,30,35,0.857,2,22,24,30,12,4,9,20,8,3,0.727,240,46,86,0.535,11,26,0.423,17,20,0.85,12,30,42,24,4,1,18,23,247
1,4,0.2,240,42,76,0.553,14,31,0.452,21,29,0.724,6,37,43,27,1,6,20,29,2,5,0.286,240,38,89,0.427,11,28,0.393,26,31,0.839,9,25,34,18,7,3,8,25,232
0,4,0.0,240,40,83,0.482,12,38,0.316,18,22,0.818,9,31,40,28,5,2,13,20,4,1,0.8,240,49,92,0.533,14,33,0.424,13,18,0.722,11,32,43,27,5,3,12,18,235
0,2,0.0,240,40,85,0.471,14,35,0.4,15,26,0.577,9,30,39,24,5,5,12,21,2,0,1.0,240,41,81,0.506,9,22,0.409,20,22,0.909,5,35,40,24,8,3,13,21,220
0,1,0.0,240,39,85,0.459,17,44,0.386,13,19,0.684,4,37,41,27,8,5,15,25,1,0,1.0,240,39,88,0.443,11,28,0.393,26,33,0.788,11,33,44,20,11,2,11,17,223
41,41,0.5,240,48,95,0.505,11,33,0.333,14,16,0.875,7,38,45,29,8,2,9,19,58,24,0.707,240,38,82,0.463,12,34,0.353,17,21,0.81,7,31,38,28,5,2,14,13,226
38,38,0.5,240,45,93,0.484,8,36,0.222,8,9,0.889,15,32,47,32,8,7,9,13,40,36,0.526,240,32,80,0.4,10,33,0.303,18,19,0.947,12,31,43,18,6,3,15,10,198
37,38,0.493,240,45,98,0.459,11,31,0.355,13,16,0.813,18,35,53,22,13,6,11,19,33,42,0.44,240,38,86,0.442,16,36,0.444,12,20,0.6,12,33,45,25,6,2,16,12,218
36,38,0.486,240,41,92,0.446,13,37,0.351,23,29,0.793,15,31,46,25,12,9,11,24,16,58,0.216,240,34,73,0.466,6,25,0.24,23,30,0.767,8,31,39,23,8,4,22,18,215
35,38,0.479,240,39,89,0.438,7,34,0.206,29,39,0.744,13,27,40,21,11,7,10,22,33,40,0.452,240,43,77,0.558,11,21,0.524,21,25,0.84,8,31,39,27,4,5,18,29,232
35,36,0.493,240,48,90,0.533,9,27,0.333,17,21,0.81,9,36,45,23,11,3,15,25,35,37,0.486,240,39,85,0.459,5,23,0.217,24,28,0.857,9,33,42,27,5,2,14,23,229
34,36,0.486,240,47,97,0.485,14,32,0.438,20,28,0.714,19,40,59,29,10,6,10,20,34,36,0.486,240,40,94,0.426,13,31,0.419,18,20,0.9,11,28,39,18,5,4,13,17,239
33,36,0.478,240,49,93,0.527,12,30,0.4,15,17,0.882,14,30,44,25,10,2,11,18,46,23,0.667,240,42,76,0.553,6,25,0.24,20,25,0.8,4,28,32,29,9,4,14,17,235
31,32,0.492,240,38,94,0.404,15,42,0.357,13,19,0.684,19,28,47,26,11,6,11,17,28,34,0.452,240,37,71,0.521,10,25,0.4,14,17,0.824,6,29,35,28,6,7,19,18,202
29,31,0.483,240,43,92,0.467,9,31,0.29,20,25,0.8,11,37,48,17,10,5,11,20,30,30,0.5,240,39,84,0.464,13,30,0.433,19,25,0.76,6,37,43,23,6,2,13,19,225
28,31,0.475,240,50,83,0.602,8,24,0.333,15,20,0.75,13,27,40,31,9,11,18,16,24,35,0.407,240,43,84,0.512,13,31,0.419,14,18,0.778,9,20,29,26,6,2,18,17,236
27,31,0.466,240,42,87,0.483,11,30,0.367,24,36,0.667,13,27,40,21,5,8,8,26,15,43,0.259,240,40,79,0.506,13,34,0.382,25,32,0.781,6,26,32,25,3,4,16,26,237
26,31,0.456,240,41,91,0.451,12,34,0.353,22,30,0.733,9,31,40,28,11,3,13,30,28,29,0.491,240,47,87,0.54,6,24,0.25,22,29,0.759,9,37,46,31,6,6,17,20,238
26,30,0.464,240,43,88,0.489,10,28,0.357,16,21,0.762,9,42,51,21,11,7,16,19,14,41,0.255,240,35,87,0.402,9,32,0.281,19,27,0.704,7,32,39,24,11,4,12,18,210
21,27,0.438,240,41,90,0.456,15,34,0.441,28,35,0.8,17,28,45,21,12,4,7,20,25,23,0.521,240,40,82,0.488,18,41,0.439,18,26,0.692,14,33,47,30,4,4,16,24,241
20,27,0.426,240,46,86,0.535,7,19,0.368,5,7,0.714,6,35,41,24,7,9,14,13,35,12,0.745,240,38,85,0.447,16,35,0.457,14,15,0.933,11,30,41,25,9,8,15,17,210
19,24,0.442,240,36,87,0.414,7,29,0.241,24,30,0.8,11,32,43,19,9,3,12,19,21,22,0.488,240,43,84,0.512,11,27,0.407,17,18,0.944,5,35,40,19,6,4,11,22,217
19,23,0.452,240,43,83,0.518,10,28,0.357,28,36,0.778,8,24,32,30,15,4,9,23,11,32,0.256,240,41,77,0.532,13,33,0.394,19,27,0.704,9,33,42,27,6,5,22,30,238
18,23,0.439,240,45,91,0.495,20,44,0.455,22,27,0.815,18,31,49,32,4,4,11,17,11,31,0.262,240,47,86,0.547,15,35,0.429,11,15,0.733,6,28,34,33,6,4,9,19,252
17,23,0.425,240,40,91,0.44,12,31,0.387,25,29,0.862,13,28,41,26,12,8,10,28,19,20,0.487,240,34,76,0.447,9,30,0.3,28,37,0.757,10,32,42,19,5,4,22,24,222
16,23,0.41,240,35,83,0.422,10,29,0.345,28,35,0.8,12,34,46,22,7,3,7,23,22,18,0.55,240,39,83,0.47,16,37,0.432,18,26,0.692,13,38,51,19,3,4,11,23,220
16,22,0.421,265,38,116,0.328,9,46,0.196,16,20,0.8,14,33,47,22,10,4,8,23,25,13,0.658,265,35,88,0.398,13,39,0.333,21,30,0.7,13,60,73,26,4,4,25,24,205
16,20,0.444,240,40,81,0.494,11,33,0.333,22,26,0.846,8,23,31,20,15,3,12,22,20,17,0.541,240,35,71,0.493,14,30,0.467,20,23,0.87,9,33,42,26,7,1,25,17,217
15,20,0.429,240,39,96,0.406,10,28,0.357,18,24,0.75,17,30,47,21,11,7,8,20,21,13,0.618,240,48,95,0.505,13,29,0.448,10,14,0.714,17,36,53,37,4,4,15,20,225
15,19,0.441,240,43,84,0.512,6,23,0.261,21,26,0.808,10,29,39,24,6,4,12,16,21,15,0.583,240,45,93,0.484,15,38,0.395,19,23,0.826,15,32,47,27,8,3,9,17,237
13,17,0.433,240,40,95,0.421,13,33,0.394,17,22,0.773,18,25,43,21,6,2,12,22,15,16,0.484,240,43,81,0.531,18,39,0.462,22,26,0.846,12,29,41,31,6,2,17,21,236
13,16,0.448,240,41,84,0.488,9,24,0.375,25,29,0.862,7,25,32,17,5,1,8,19,18,12,0.6,240,46,76,0.605,9,26,0.346,18,23,0.783,4,33,37,22,5,6,14,25,235
13,15,0.464,240,47,94,0.5,6,21,0.286,23,27,0.852,11,28,39,25,8,7,7,18,15,12,0.556,240,45,93,0.484,17,46,0.37,17,20,0.85,13,37,50,29,3,3,15,16,247
13,12,0.52,240,47,106,0.443,12,43,0.279,20,24,0.833,17,37,54,25,10,5,11,22,10,14,0.417,240,37,87,0.425,7,33,0.212,32,35,0.914,10,36,46,16,6,3,15,17,239
12,12,0.5,240,39,85,0.459,10,28,0.357,22,30,0.733,12,34,46,19,6,5,13,20,20,5,0.8,240,44,90,0.489,13,36,0.361,15,21,0.714,13,36,49,27,6,3,11,22,226
12,11,0.522,240,47,84,0.56,9,29,0.31,18,25,0.72,12,31,43,31,12,4,16,24,5,19,0.208,240,38,78,0.487,11,28,0.393,21,26,0.808,5,24,29,23,9,2,15,20,229
11,9,0.55,240,37,84,0.44,12,28,0.429,14,17,0.824,7,38,45,23,4,5,10,17,13,8,0.619,240,34,90,0.378,7,38,0.184,13,16,0.813,13,34,47,21,7,3,9,18,188
10,9,0.526,240,38,88,0.432,8,26,0.308,21,26,0.808,17,31,48,20,10,2,13,21,9,9,0.5,240,35,73,0.479,11,39,0.282,19,24,0.792,4,30,34,28,7,5,16,26,205
9,9,0.5,240,36,101,0.356,7,29,0.241,19,25,0.76,23,29,52,16,12,2,13,13,9,10,0.474,240,45,82,0.549,17,38,0.447,5,7,0.714,7,32,39,32,10,11,19,24,210
9,7,0.563,240,44,86,0.512,7,26,0.269,17,22,0.773,16,26,42,23,5,3,14,23,7,8,0.467,240,36,66,0.545,13,35,0.371,19,22,0.864,4,19,23,19,5,4,23,20,216
7,5,0.583,240,42,102,0.412,15,44,0.341,17,20,0.85,22,28,50,19,12,9,13,26,2,10,0.167,240,37,84,0.44,9,35,0.257,26,31,0.839,16,33,49,29,9,7,16,18,225
6,4,0.6,240,44,103,0.427,10,37,0.27,15,20,0.75,23,29,52,28,11,10,9,16,5,6,0.455,240,40,88,0.455,13,36,0.361,11,13,0.846,15,31,46,27,5,10,17,20,217
4,3,0.571,240,46,92,0.5,14,34,0.412,33,40,0.825,12,32,44,25,13,9,6,22,4,3,0.571,240,39,84,0.464,11,29,0.379,20,25,0.8,7,30,37,28,1,4,18,27,248
3,3,0.5,240,33,86,0.384,9,39,0.231,15,24,0.625,15,30,45,20,9,5,17,15,2,4,0.333,240,43,82,0.524,16,38,0.421,10,11,0.909,7,34,41,25,11,6,14,20,202
3,2,0.6,240,46,84,0.548,16,37,0.432,11,14,0.786,6,33,39,32,9,5,9,21,1,4,0.2,240,40,79,0.506,16,36,0.444,13,19,0.684,4,30,34,29,6,2,12,12,228
1,0,1.0,240,36,86,0.419,13,30,0.433,23,32,0.719,12,29,41,19,15,4,13,23,0,1,0.0,240,38,77,0.494,10,28,0.357,19,23,0.826,6,32,38,25,5,5,17,21,213
37,44,0.457,240,44,100,0.44,11,35,0.314,19,23,0.826,17,42,59,30,9,2,16,18,52,29,0.642,240,41,90,0.456,15,46,0.326,17,24,0.708,5,36,41,32,7,9,14,20,232
36,44,0.45,240,41,83,0.494,5,31,0.161,11,16,0.688,7,38,45,24,5,2,19,23,39,42,0.481,240,39,97,0.402,15,45,0.333,21,26,0.808,17,33,50,29,12,2,12,17,212
36,43,0.456,265,47,90,0.522,15,33,0.455,24,31,0.774,6,35,41,29,4,3,12,28,41,38,0.519,265,48,96,0.5,12,34,0.353,27,35,0.771,11,33,44,27,6,7,11,21,268
35,40,0.467,240,38,86,0.442,9,36,0.25,18,27,0.667,10,37,47,25,2,7,13,19,40,35,0.533,240,43,101,0.426,11,36,0.306,20,22,0.909,18,31,49,31,7,7,6,20,220
35,38,0.479,240,40,104,0.385,11,40,0.275,25,34,0.735,20,31,51,28,6,5,11,15,53,20,0.726,240,55,99,0.556,22,50,0.44,12,16,0.75,9,41,50,42,6,11,12,20,260
35,37,0.486,240,39,82,0.476,11,35,0.314,26,36,0.722,7,40,47,24,4,5,17,21,32,40,0.444,240,45,93,0.484,13,41,0.317,24,30,0.8,7,36,43,28,9,5,8,24,242
35,36,0.493,240,46,88,0.523,16,36,0.444,20,23,0.87,6,42,48,33,3,8,12,23,43,28,0.606,240,41,97,0.423,19,52,0.365,19,25,0.76,8,35,43,28,5,3,6,20,248
34,36,0.486,240,42,97,0.433,17,41,0.415,17,22,0.773,17,39,56,29,3,5,7,14,49,23,0.681,240,42,88,0.477,22,51,0.431,11,16,0.688,5,35,40,30,2,2,6,17,235
31,32,0.492,240,30,85,0.353,10,34,0.294,24,36,0.667,14,38,52,15,8,9,20,15,15,47,0.242,240,39,91,0.429,8,26,0.308,16,25,0.64,9,36,45,23,9,5,12,22,196
31,31,0.5,240,43,92,0.467,10,28,0.357,22,28,0.786,15,41,56,29,5,11,14,16,14,47,0.23,240,38,97,0.392,9,34,0.265,17,21,0.81,9,32,41,21,5,6,9,21,220
30,31,0.492,265,42,100,0.42,13,48,0.271,23,27,0.852,17,41,58,26,8,10,21,29,28,30,0.483,265,45,112,0.402,8,37,0.216,21,27,0.778,20,34,54,23,8,3,10,23,239
27,29,0.482,240,44,105,0.419,12,34,0.353,18,21,0.857,21,29,50,27,2,5,8,12,30,28,0.517,240,56,98,0.571,23,43,0.535,8,8,1.0,8,39,47,35,6,6,10,19,261
27,28,0.491,240,41,87,0.471,6,31,0.194,23,26,0.885,10,27,37,21,4,4,13,23,29,26,0.527,240,41,88,0.466,15,39,0.385,27,31,0.871,17,32,49,26,6,4,13,25,235
27,27,0.5,240,41,91,0.451,13,44,0.295,13,18,0.722,13,37,50,20,4,2,15,22,27,26,0.509,240,44,95,0.463,10,37,0.27,17,23,0.739,14,38,52,28,8,5,9,18,223
27,26,0.509,240,44,83,0.53,17,47,0.362,26,30,0.867,13,36,49,29,3,11,16,17,23,30,0.434,240,50,110,0.455,10,23,0.435,18,26,0.692,25,27,52,27,11,2,7,22,259
26,26,0.5,240,39,82,0.476,13,36,0.361,17,24,0.708,13,36,49,26,9,6,16,23,26,25,0.51,240,35,80,0.438,18,46,0.391,12,17,0.706,7,24,31,26,7,3,14,18,208
25,25,0.5,240,41,86,0.477,16,40,0.4,22,26,0.846,9,37,46,25,8,4,16,26,13,35,0.271,240,38,85,0.447,2,16,0.125,24,34,0.706,11,31,42,22,8,7,14,23,222
24,25,0.49,240,37,88,0.42,16,39,0.41,16,23,0.696,13,33,46,24,6,1,10,18,28,17,0.622,240,43,80,0.538,18,41,0.439,13,20,0.65,6,36,42,26,7,6,9,18,223
24,24,0.5,240,45,87,0.517,19,32,0.594,17,22,0.773,9,35,44,26,4,7,8,19,23,24,0.489,240,37,92,0.402,15,34,0.441,14,21,0.667,16,34,50,23,1,6,13,20,229
22,24,0.478,240,43,90,0.478,12,40,0.3,19,23,0.826,10,38,48,20,5,6,10,24,26,16,0.619,240,40,89,0.449,17,39,0.436,21,26,0.808,9,28,37,23,5,5,8,17,235
22,23,0.489,240,36,83,0.434,11,35,0.314,29,40,0.725,17,42,59,15,9,11,24,18,16,27,0.372,240,42,96,0.438,14,36,0.389,10,16,0.625,11,29,40,23,13,3,15,25,220
21,23,0.477,240,38,87,0.437,10,36,0.278,30,37,0.811,15,39,54,21,3,3,15,17,26,16,0.619,240,42,90,0.467,10,37,0.27,20,24,0.833,7,30,37,18,7,7,5,25,230
19,21,0.475,240,38,88,0.432,13,44,0.295,26,29,0.897,12,32,44,21,9,3,16,19,20,16,0.556,240,46,86,0.535,9,32,0.281,16,18,0.889,7,33,40,23,7,4,17,26,232
19,20,0.487,240,35,81,0.432,17,40,0.425,36,44,0.818,16,33,49,23,6,3,16,23,19,18,0.514,240,45,89,0.506,13,39,0.333,23,30,0.767,10,27,37,32,10,1,12,32,249
19,16,0.543,240,42,86,0.488,16,35,0.457,20,21,0.952,8,32,40,16,5,3,11,16,12,21,0.364,240,46,82,0.561,7,21,0.333,13,17,0.765,3,34,37,20,5,2,10,15,232
17,14,0.548,265,42,92,0.457,18,47,0.383,30,37,0.811,11,33,44,24,8,6,16,25,18,10,0.643,265,47,99,0.475,12,30,0.4,23,28,0.821,19,30,49,24,8,6,16,30,261
16,14,0.533,240,49,103,0.476,15,47,0.319,8,12,0.667,19,40,59,31,4,10,19,23,18,9,0.667,240,37,93,0.398,4,27,0.148,22,33,0.667,15,28,43,25,12,3,17,17,221
15,13,0.536,240,39,90,0.433,13,44,0.295,17,24,0.708,12,28,40,22,9,0,11,20,13,12,0.52,240,42,79,0.532,14,35,0.4,20,26,0.769,6,38,44,30,7,3,17,21,226
15,12,0.556,240,46,86,0.535,15,35,0.429,17,21,0.81,9,31,40,26,6,7,17,17,13,13,0.5,240,45,98,0.459,14,42,0.333,19,25,0.76,14,28,42,26,8,5,14,18,247
14,12,0.538,240,38,84,0.452,13,36,0.361,22,28,0.786,10,34,44,20,8,4,13,22,12,11,0.522,240,41,85,0.482,10,25,0.4,24,31,0.774,12,37,49,19,5,6,13,20,227
14,11,0.56,240,46,83,0.554,15,34,0.441,32,37,0.865,8,39,47,29,7,2,24,28,12,10,0.545,240,40,92,0.435,12,34,0.353,27,33,0.818,9,26,35,25,12,5,18,35,258
13,11,0.542,240,45,81,0.556,14,32,0.438,21,28,0.75,13,33,46,24,4,7,18,24,13,10,0.565,240,37,93,0.398,10,30,0.333,28,36,0.778,17,22,39,16,9,5,10,23,237
12,11,0.522,240,41,85,0.482,19,49,0.388,6,15,0.4,9,36,45,30,5,4,14,17,9,11,0.45,240,43,93,0.462,6,22,0.273,22,25,0.88,13,37,50,21,6,3,7,17,221
12,8,0.6,240,41,83,0.494,18,41,0.439,16,19,0.842,7,31,38,31,4,7,15,21,5,15,0.25,240,44,89,0.494,12,24,0.5,25,27,0.926,8,30,38,24,9,2,7,20,241
11,6,0.647,240,51,91,0.56,16,31,0.516,16,24,0.667,11,25,36,32,6,3,16,28,9,6,0.6,240,49,94,0.521,9,30,0.3,26,28,0.929,12,30,42,29,7,6,14,25,267
10,6,0.625,240,36,83,0.434,14,43,0.326,25,30,0.833,15,34,49,29,7,5,20,22,7,7,0.5,240,44,93,0.473,11,32,0.344,19,25,0.76,13,30,43,26,10,3,12,25,229
9,3,0.75,240,53,95,0.558,16,38,0.421,17,22,0.773,10,31,41,30,10,7,14,23,2,8,0.2,240,40,82,0.488,9,24,0.375,27,30,0.9,7,26,33,15,7,5,16,21,255
6,2,0.75,240,42,89,0.472,19,47,0.404,18,22,0.818,11,37,48,26,10,6,15,30,4,3,0.571,240,38,92,0.413,6,26,0.231,23,42,0.548,18,34,52,14,8,4,16,17,226
5,2,0.714,240,45,87,0.517,19,44,0.432,15,20,0.75,10,24,34,30,8,6,19,17,4,2,0.667,240,50,88,0.568,12,27,0.444,11,15,0.733,10,30,40,24,11,5,20,26,247
4,1,0.8,240,38,90,0.422,13,45,0.289,20,30,0.667,11,42,53,28,11,5,15,28,1,4,0.2,240,36,94,0.383,11,40,0.275,18,24,0.75,14,35,49,19,7,2,19,30,210
1,0,1.0,240,42,83,0.506,16,38,0.421,23,31,0.742,11,32,43,27,10,1,19,21,0,1,0.0,240,40,83,0.482,5,22,0.227,17,18,0.944,10,25,35,21,10,3,21,23,225
35,47,0.427,240,41,97,0.423,14,45,0.311,13,21,0.619,14,37,51,28,11,5,12,21,22,60,0.268,240,44,90,0.489,6,21,0.286,20,28,0.714,13,38,51,24,8,6,15,15,223
